block,ratio
2780,0.026587887740029542
2790,0.026490066225165563
2800,0.026392961876832845
2810,0.026296566837107377
2820,0.026200873362445413
2830,0.02610587382160986
2840,0.02601156069364162
2850,0.02591792656587473
2860,0.02582496413199426
2870,0.02573266619013581
2880,0.02564102564102564
2890,0.0255500354861604
2900,0.02545968882602546
2910,0.02536997885835095
2920,0.025280898876404494
2930,0.025192442267319804
2940,0.02510460251046025
2950,0.02501737317581654
2960,0.024930747922437674
2970,0.024844720496894408
2980,0.024759284731774415
2990,0.02467443454420836
3000,0.02459016393442623
3010,0.02450646698434309
3020,0.024423337856173677
3030,0.02434077079107505
3040,0.02425876010781671
3050,0.0241773002014775
3060,0.024096385542168676
3070,0.02401601067378252
3080,0.023936170212765957
3090,0.02385685884691849
3100,0.023778071334214
3110,0.02369980250164582
3120,0.023622047244094488
3130,0.02354480052321779
3140,0.02346805736636245
3150,0.023391812865497075
3160,0.02364755425979916
3170,0.023571197933484018
3180,0.023495333118764082
3190,0.023419955085017645
3200,0.023345059162136233
3210,0.02327064073956009
3220,0.02319669526533206
3230,0.023123218245169466
3240,0.02337334175615919
3250,0.023299748110831235
3260,0.02322661644695543
3270,0.023153942428035045
3280,0.023081721771678103
3290,0.02332814930015552
3300,0.023255813953488372
3310,0.023183925811437404
3320,0.023112480739599383
3330,0.023355869698832205
3340,0.023284313725490197
3350,0.023213194868662187
3360,0.023142509135200974
3370,0.0230722525804493
3380,0.023002421307506054
3390,0.022933011466505733
3400,0.02286401925391095
3410,0.022795440911817635
3420,0.022727272727272728
3430,0.022659511031604056
3440,0.022592152199762187
3450,0.022525192649673977
3460,0.022458628841607566
3470,0.022392457277548614
3480,0.022326674500587545
3490,0.022261277094317515
3500,0.02219626168224299
3510,0.0221316249271986
3520,0.022067363530778164
3530,0.022003474232773594
3540,0.021939953810623556
3550,0.021876799078871616
3560,0.021814006888633754
3570,0.021751574127074985
3580,0.021689497716894976
3590,0.02191858810133789
3600,0.022146507666098807
3610,0.022083805209513023
3620,0.0220214568040655
3630,0.02195945945945946
3640,0.021897810218978103
3650,0.021836506159014557
3660,0.021775544388609715
3670,0.021714922048997772
3680,0.021654636313159357
3690,0.02159468438538206
3700,0.021817177575255454
3710,0.021757091710272652
3720,0.021697335896731666
3730,0.021637907422623937
3740,0.02157880360557225
3750,0.02152002179242713
3760,0.021461559358869873
3770,0.021403413709021945
3780,0.021345582275060795
3790,0.021288062516841823
3800,0.02123085192152647
3810,0.021173948003216297
3820,0.02111734830259289
3830,0.021061050386563585
3840,0.02100505184791279
3850,0.020949350304958897
3860,0.02089394340121661
3870,0.020838828805064626
3880,0.020784004209418575
3890,0.02072946733140908
3900,0.020675215912064903
3910,0.020621247716001045
3920,0.020567560531111688
3930,0.020514152168267984
3940,0.02046102046102046
3950,0.02040816326530612
3960,0.02035557845916001
3970,0.020303263942431253
3980,0.02025121763650346
3990,0.020199437484019433
4000,0.020147921448610048
4010,0.020096667514627322
4020,0.020045673686881503
4030,0.019994937990382183
4040,0.01994445847008331
4050,0.019894233190632084
4060,0.019844260236121576
4070,0.019794537709847158
4080,0.019745063734066485
4090,0.01969583644976315
4100,0.019646854016413827
4110,0.01959811461175887
4120,0.019549616431576343
4130,0.019501357689459393
4140,0.019453336616596897
4150,0.01940555146155736
4160,0.019358000490075963
4170,0.019310681984844782
4180,0.019263594245306024
4190,0.01921673558744831
4200,0.019170104343605922
4210,0.019123698862260955
4220,0.019077517507848345
4230,0.01903155866056372
4240,0.018985820716173996
4250,0.019184652278177457
4260,0.019138755980861243
4270,0.01909307875894988
4280,0.01904761904761905
4290,0.019002375296912115
4300,0.018957345971563982
4310,0.018912529550827423
4320,0.018867924528301886
4330,0.018823529411764704
4340,0.018779342723004695
4350,0.01873536299765808
4360,0.018691588785046728
4370,0.018648018648018648
4380,0.018604651162790697
4390,0.018561484918793503
4400,0.01875434128270433
4410,0.018711018711018712
4420,0.01866789582853192
4430,0.018624971257760404
4440,0.018582243633860976
4450,0.018539711604486152
4460,0.01849737382964147
4470,0.01845522898154477
4480,0.018413275744487385
4490,0.01837151281469721
4500,0.018329938900203666
4510,0.018288552720704447
4520,0.018247353007434106
4530,0.01843525179856115
4540,0.018393898609241812
4550,0.018352730528200537
4560,0.01831174631531934
4570,0.018270944741532978
4580,0.01823032458870609
4590,0.01818988464951198
4600,0.01814962372731297
4610,0.018109540636042403
4620,0.018069634200088145
4630,0.01802990325417766
4640,0.017990346643264588
4650,0.018173855922925333
4660,0.01813414900589906
4670,0.018094615216917374
4680,0.01805525342614749
4690,0.018016062513566314
4700,0.017977041368854235
4710,0.017938188891290254
4720,0.01789950398964848
4730,0.017860985582095975
4740,0.017822632596091903
4750,0.017784443968287978
4760,0.01774641864443019
4770,0.01770855557926179
4780,0.017670853736427506
4790,0.01763331208837901
4800,0.017595929616281536
4810,0.017558705309921725
4820,0.017521638167616635
4830,0.01748472719612387
4840,0.01744797141055287
4850,0.017411369834277324
4860,0.01737492149884865
4870,0.017338625443910592
4880,0.01751459549624687
4890,0.017478152309612985
4900,0.01744186046511628
4910,0.01740571902196436
4920,0.017369727047146403
4930,0.017333883615352867
4940,0.01729818780889621
4950,0.01726263871763255
4960,0.017227235438884332
4970,0.017191977077363897
4980,0.01715686274509804
4990,0.017121891561353443
5000,0.01708706265256306
